bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,826414753,9780826414755,eng,188,1953,84,2003-04-10T00:00:00Z,Bloomsbury Academic
9717,The Unbearable Lightness of Being,Milan Kundera/Michael Henry Heim,4.1,571224385,9780571224388,eng,320,248686,8251,2009-10-27T00:00:00Z,Harper Perennial
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,4.49,765344955,9780765344953,en-US,1296,1795,60,2002-09-16T00:00:00Z,Tor Books
9739,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.07,812532570,9780812532579,eng,432,317,31,1987-02-15T00:00:00Z,Tor Books
9754,The Art of War,Mao Zedong,4.2,097607267X,9780976072676,eng,328,62,0,2005-04-01T00:00:00Z,El Paso Norte Press
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.18,60826584,9780060826581,eng,512,5247,491,2006-04-25T00:00:00Z,Harper
9763,Wild Swans: Three Daughters of China,Jung Chang,4.26,7176155,9780007176151,eng,666,1832,214,2004-04-05T00:00:00Z,Harper Perennial
9786,Women Who Love Too Much,Robin Norwood,4.02,99474123,9780099474128,eng,314,267,32,2004-09-02T00:00:00Z,Arrow
9787,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,Susan Forward/Joan Torres,4.09,553381415,9780553381412,eng,304,1570,64,2002-01-02T00:00:00Z,Bantam
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,767902521,9780767902526,eng,284,4315,532,1999-05-04T00:00:00Z,Broadway Books
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,307279464,9780307279460,eng,397,308840,14993,2006-12-26T00:00:00Z,Anchor Books
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,4.27,330261568,9780330261562,eng,393,958,57,1980-12-31T00:00:00Z,Picador
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,156659751,9780156659758,en-US,272,4701,181,1977-03-28T00:00:00Z,Mariner Books
9820,Crossing to Safety,Wallace Stegner/Terry Tempest Williams/T.H. Watkins,4.16,037575931X,9780375759314,eng,368,31394,4262,2002-04-09T00:00:00Z,Modern Library
9827,King Rat (Asian Saga  #4),James Clavell,4.14,385333765,9780385333764,eng,368,28103,643,2009-05-19T00:00:00Z,Delta
9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,4.35,375700986,9780375700989,eng,120,174,16,2003-08-12T00:00:00Z,Pantheon
9863,The Wizard of Oz,Salman Rushdie/Richard Maltby/Melvyn Bragg,4,851703003,9780851703008,eng,69,749,54,1992-05-27T00:00:00Z,British Film Institute
9897,Jesus' Son,Denis Johnson,4.09,041377242X,9780413772428,eng,192,321,30,2007-01-23T00:00:00Z,Methuen Publishing
9904,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,Denis Johnson,4.15,60926961,9780060926960,eng,225,562,33,1996-01-01T00:00:00Z,Harper Perennial
9919,A Christmas Memory,Truman Capote,4.24,375837892,9780375837890,eng,48,9982,849,2006-10-10T00:00:00Z,Knopf Books for Young Readers
9920,In Cold Blood,Truman Capote/Bob Colacello,4.07,375507906,9780375507908,eng,343,3266,332,2002-03-05T00:00:00Z,Modern Library
9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,4.01,679745572,9780679745570,eng,272,4533,188,1993-09-28T00:00:00Z,Vintage
9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor/El Hagahn,4.31,962088110,9780962088117,eng,151,406,30,2006-08-25T00:00:00Z,Windsor Golden Series
10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,4.02,385481969,9780385481960,eng,512,8257,793,2001-01-01T00:00:00Z,Broadway Books
10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,4.1,449911411,9780449911419,eng,408,4746,298,1996-09-29T00:00:00Z,Ballantine Books
10058,Flags of Our Fathers,James D. Bradley/Ron Powers,4.19,553384155,9780553384154,eng,382,45954,1297,2006-08-29T00:00:00Z,Bantam
10061,Flags of Our Fathers: A Young People's Edition,Michael R. French/Ron Powers/James D. Bradley,4.17,440229200,9780440229209,eng,224,255,28,2006-08-01T00:00:00Z,Laurel Leaf Library
10079,Mary Queen of Scots,Antonia Fraser,4.05,038531129X,9780385311298,eng,568,12235,306,1993-09-01T00:00:00Z,Delta
10080,Mary Queen of Scots and the Murder of Lord Darnley,Alison Weir,4.04,712664564,9780712664561,eng,640,4947,119,2004-02-05T00:00:00Z,Pimlico
10084,River of Blue Fire (Otherland  #2),Tad Williams,4.02,886778441,9780886778446,eng,675,13383,235,1999-09-01T00:00:00Z,Daw Books
10090,Mountain of Black Glass (Otherland  #3),Tad Williams,4.05,886779065,9780886779061,eng,749,13265,163,2000-09-12T00:00:00Z,Daw Books
10106,The Children of Henry VIII,Alison Weir,4.05,345407865,9780345407863,eng,385,11134,418,1997-07-08T00:00:00Z,Ballantine Books
10107,The Last Days of Henry VIII,Robert Hutchinson,4.14,60837330,9780060837334,eng,368,1523,23,2005-09-20T00:00:00Z,William Morrow
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,4.26,312194390,9780312194390,eng,939,24108,822,1998-09-15T00:00:00Z,Griffin
10115,The Memoirs of Cleopatra,Margaret George,4.18,330353829,9780330353823,eng,1139,15616,913,1998-01-10T00:00:00Z,MacMillan General Books
10118,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,4.18,316367958,9780316367950,eng,32,6935,389,1990-09-04T00:00:00Z,Little  Brown Books for Young Readers
10147,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle/Kyle Freeman,4.49,1593080344,9781593080341,eng,709,26794,278,2003-09-01T00:00:00Z,Barnes  Noble Classics
10148,The Complete Sherlock Holmes  Volume II,Arthur Conan Doyle/Kyle Freeman,4.47,1593080409,9781593080402,eng,709,874,57,2003-10-01T00:00:00Z,Barnes  Noble Classics
10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),Mary Jane Maffini,4,189491712X,9781894917124,eng,320,63,11,2004-10-01T00:00:00Z,Napoleon and Co
10173,The SantaLand Diaries and Season's Greetings,David Sedaris/Joe Mantello,4.18,822216310,9780822216315,eng,54,584,34,1998-12-01T00:00:00Z,Dramatists Play Service
10203,View With a Grain of Sand: Selected Poems,WisÅ‚awa Szymborska/StanisÅ‚aw BaraÅ„czak/Clare Cavanagh,4.33,156002167,9780156002165,eng,214,3479,211,1995-05-26T00:00:00Z,Mariner Books
10204,View with a Grain of Sand: Selected Poems,WisÅ‚awa Szymborska,4.33,571191630,9780571191635,eng,214,33,7,1996-10-23T00:00:00Z,Faber  Faber
10205,Poems New and Collected,WisÅ‚awa Szymborska/Clare Cavanagh,4.43,156011468,9780156011464,eng,296,2561,120,2000-11-16T00:00:00Z,Mariner Books
10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,WisÅ‚awa Szymborska/Magnus J. Kruyski,4.36,691013802,9780691013800,eng,232,229,22,1981-08-21T00:00:00Z,Princeton University Press
10208,Miracle Fair: Selected Poems,WisÅ‚awa Szymborska/Joanna Trzeciak/CzesÅ‚aw MiÅ‚osz,4.42,393323854,9780393323856,eng,159,482,47,2002-11-17T00:00:00Z,W. W. Norton  Company
10210,Jane Eyre,Charlotte BrontÃ«/Michael Mason,4.12,142437204,9780142437209,eng,532,1409369,27884,2003-02-04T00:00:00Z,Penguin
10215,The Far Pavilions,M.M. Kaye,4.21,517333414,9780517333419,eng,0,19,4,1988-12-12T00:00:00Z,Random House Value Publishing
10219,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,4.22,312049994,9780312049997,en-US,454,249,39,1990-09-01T00:00:00Z,St. Martin's Press
10222,The Far Pavilions,M.M. Kaye,4.21,031215125X,9780312151256,en-US,958,37064,1028,1997-01-15T00:00:00Z,St. Martin's Griffin
10224,Enchanted Evening,M.M. Kaye,4.38,312265816,9780312265816,eng,368,99,11,2000-12-05T00:00:00Z,St. Martin's Press
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer/Amartya Sen,4.25,520243269,9780520243262,eng,438,3994,212,2004-11-22T00:00:00Z,University of California Press
10233,Infections and Inequalities: The Modern Plagues,Paul Farmer,4.09,520229134,9780520229136,eng,424,2534,80,2001-02-23T00:00:00Z,University of California Press
10235,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World,Tracy Kidder,4.21,812973011,9780812973013,eng,333,63813,4347,2004-08-31T00:00:00Z,Random House Trade
10261,The Art of Richard P. Feynman,Michelle Feynman,4.31,2884490477,9782884490474,en-US,174,13,2,1995-07-01T00:00:00Z,Routledge
10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith/Patrick D. Miller,4.03,080283972X,9780802839725,eng,243,238,29,2002-08-28T00:00:00Z,Eerdmans
10285,The World's Religions,Huston Smith,4.07,62508113,9780062508119,eng,416,8741,306,1991-09-13T00:00:00Z,HarperOne
10303,FDR's Folly: How Roosevelt and His New Deal Prolonged the Great Depression,Jim  Powell,4,140005477X,9781400054770,eng,352,481,45,2004-09-28T00:00:00Z,Crown Forum
10332,Mandy,Julie Andrews Edwards/Johanna Westerman,4.24,61131628,9780061131622,eng,320,9944,846,2006-08-15T00:00:00Z,HarperCollins
10340,Giraffes Can't Dance,Giles Andreae/Guy Parker-Rees/Hugh Laurie,4.3,1846162661,9781846162664,eng,32,15,3,2006-06-01T00:00:00Z,Orchard Books
10370,Where the Red Fern Grows with Connections,Wilson Rawls/Rafe Martin/Borden Deal/Kemp P. Battle/Robert Bethke/Harold Courlander/Maya Angelou/Nicholasa Mohr/Dick Perry/John R. Erickson,4.37,30547741,9780030547744,eng,288,121,5,1998-09-01T00:00:00Z,Holt McDougal
10372,Summer of the Monkeys,Wilson Rawls,4.03,440415802,9780440415800,eng,288,11150,794,1998-12-29T00:00:00Z,Yearling
10417,Hands Are Not for Hitting (Ages 4-7),Martine Agassi/Marieka Heinlen,4.04,1575420775,9781575420776,eng,35,309,45,2001-02-01T00:00:00Z,Free Spirit Publishing
10420,Not So Big House,Sarah Susanka/Kira Obolensky,4.07,1561583766,9781561583768,eng,208,1327,149,2001-04-20T00:00:00Z,Taunton Press
10429,Cuba: A New History,Richard Gott,4.06,300111142,9780300111149,en-GB,384,311,39,2005-11-11T00:00:00Z,Yale University Press
10445,Too Far to Go: The Maples Stories,John Updike,4.02,449200167,9780449200162,eng,256,361,35,1982-06-12T00:00:00Z,Fawcett Books
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.41,1556434308,9781556434303,en-US,784,2948,144,2002-11-05T00:00:00Z,North Atlantic Books
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,4.2,140250328,9780140250329,eng,464,212,18,1999-07-01T00:00:00Z,Penguin Books
10490,Postscript to the Name of the Rose,Umberto Eco,4.05,015173156X,9780151731565,eng,84,661,34,1984-01-01T00:00:00Z,Houghton Mifflin Harcourt P
10518,A Theory of Semiotics,Umberto Eco,4.01,253202175,9780253202178,eng,368,1035,34,1978-02-01T00:00:00Z,Indiana University Press
10528,The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,4.06,025320318X,9780253203182,eng,288,224,5,1979-07-22T00:00:00Z,Indiana University Press
10529,Libraries,Candida HÃ¶fer/Umberto Eco,4.28,3829601867,9783829601863,eng,271,303,44,2014-08-20T00:00:00Z,Schirmer/Mosel
10546,The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,4,043977439X,9780439774390,eng,272,1693,76,2006-07-01T00:00:00Z,Scholastic Inc.
10559,The Three Musketeers,Alexandre Dumas/Barbara T. Cooper,4.07,1593081480,9781593081485,eng,761,1149,147,2004-11-25T00:00:00Z,Barnes  Noble Classics
10561,The Three Musketeers,Alexandre Dumas/Michael Page,4.07,1596009705,9781596009707,eng,24,54,11,2005-07-25T00:00:00Z,Brilliance Audio
10562,The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel/Alexandre Dumas,4.08,1577658035,9781577658030,eng,236,1379,56,2005-12-03T00:00:00Z,Baronet Books
10563,The Three Musketeers (The d'Artagnan Romances. #1),Alexandre Dumas/Keith Wren,4.07,1853260401,9781853260407,eng,592,820,92,2001-05-05T00:00:00Z,Wordsworth Editions
10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,4.13,881507199,9780881507195,eng,544,4866,78,2006-10-09T00:00:00Z,Countryman Press
10572,A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin,4.41,553381695,9780553381696,eng,969,638766,16535,2002-05-28T00:00:00Z,Bantam
10586,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,4,739317369,9780739317365,eng,11,56,9,2005-02-08T00:00:00Z,Random House Audio
10593,The Shining,Stephen King/Campbell Scott,4.22,743537009,9780743537001,eng,16,357,107,2005-08-02T00:00:00Z,Simon & Schuster Audio
10597,The Illustrated Stephen King Trivia Book,Brian James Freeman/Bev Vincent/Glenn Chadbourne,4.23,1587671166,9781587671166,eng,404,22,5,2005-05-01T00:00:00Z,Cemetery Dance Publications
10607,Black House (The Talisman  #2),Stephen King/Peter Straub,4.01,034547063X,9780345470638,eng,688,46428,1220,2003-09-30T00:00:00Z,Ballantine Books
10612,The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater/Christopher Golden/Hank Wagner,4.15,1580631606,9781580631600,en-US,478,6471,44,2001-05-21T00:00:00Z,Renaissance Books
10613,Night Shift,Stephen King,4,451170113,9780451170118,en-US,326,1290,84,1979-02-01T00:00:00Z,Signet
10614,Misery,Stephen King,4.16,450417395,9780450417399,eng,370,429510,7051,1988-11-01T00:00:00Z,New English Library
10617,The Bachman Books,Richard Bachman/Stephen King,4.11,452277752,9780452277755,eng,704,62529,494,1996-10-01T00:00:00Z,Plume
10631,Sam Walton: Made In America,Sam Walton/John Huey,4.15,553562835,9780553562835,eng,346,14157,610,1993-06-01T00:00:00Z,Bantam
10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,4.11,679776311,9780679776314,eng,1099,6164,142,2007-01-09T00:00:00Z,Vintage
10662,The Ends of the Earth: A Journey to the Frontiers of Anarchy,Robert D. Kaplan,4.12,679751238,9780679751236,eng,496,1278,74,1997-01-28T00:00:00Z,Vintage
10666,The Ends Of The Earth: A Journey At The Dawn Of The 21st Century,Robert D. Kaplan,4.12,679431489,9780679431480,eng,476,10,3,1996-02-27T00:00:00Z,Random House  Inc.
10669,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,4.19,375758259,9780375758256,eng,264,20145,530,2001-10-09T00:00:00Z,Random House Trade Paperbacks
10670,When Genius Failed: The Rise And Fall Of Long Term Capital Management,Roger Lowenstein,4.19,1841155047,9781841155043,eng,275,247,13,2009-06-01T00:00:00Z,Fourth Estate
10687,A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),Simon Schama,4.06,786868996,9780786868995,en-US,576,675,41,2002-12-18T00:00:00Z,Miramax Books
10701,Birds Without Wings,Louis de BerniÃ¨res,4.16,436205491,9780436205491,eng,640,48,8,2004-07-01T00:00:00Z,Secker
10760,Sword and Shield,John Terra,4,1560764988,9781560764984,eng,16,5,1,1992-09-01T00:00:00Z,TSR Inc.
10780,Hemingway: The Paris Years,Michael S. Reynolds,4.17,393318796,9780393318791,eng,402,490,35,1999-05-17T00:00:00Z,W. W. Norton  Company
10787,The Hemingway Women: Those Who Love Him - The Wives And Others,Bernice Kert,4.17,393318354,9780393318357,eng,556,279,32,1998-12-17T00:00:00Z,W. W. Norton  Company
10789,Hemingway: A Biography,Jeffrey Meyers,4,306808900,9780306808906,eng,644,197,15,1999-05-07T00:00:00Z,Da Capo Press
10801,The Big Rock Candy Mountain,Wallace Stegner,4.15,140139397,9780140139396,eng,563,6187,669,1991-03-01T00:00:00Z,Penguin
10802,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,4.07,140159940,9780140159943,eng,438,3010,244,1992-03-01T00:00:00Z,Penguin Books
10804,Collected Stories,Wallace Stegner/Lynn Stegner,4.22,143039792,9780143039792,eng,576,608,59,2006-07-25T00:00:00Z,Penguin Classics
10805,All the Little Live Things,Wallace Stegner,4.09,140154418,9780140154412,eng,345,2595,350,1991-12-01T00:00:00Z,Penguin Books
10806,Where the Bluebird Sings to the Lemonade Springs,Wallace Stegner/T.H. Watkins,4.1,375759328,9780375759321,eng,234,1553,113,2002-04-09T00:00:00Z,Modern Library
10808,Wallace Stegner: His Life and Work,Jackson J. Benson,4.19,140247963,9780140247961,eng,496,88,8,1997-11-01T00:00:00Z,Penguin Books
10810,Letters of E.B. White,E.B. White/Dorothy Lobrano Guth/Martha White/John Updike,4.13,60757086,9780060757083,eng,736,694,39,2006-11-28T00:00:00Z,Harper
10814,Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,4.3,1892145022,9781892145024,eng,58,5379,544,2000-01-01T00:00:00Z,Little Bookroom
10826,Charlotte's Web,E.B. White/Garth Williams,4.17,61228745,9780061228742,eng,179,7,1,2006-11-01T00:00:00Z,HarperEntertainment
10832,Charlotte's Web,E.B. White/Garth Williams,4.17,140364498,9780140364491,eng,256,223,22,1993-10-28T00:00:00Z,Penguin Books  Limited (UK)
10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson/JosÃ© HernÃ¡ndez/Leena Nivala,4.12,802135587,9780802135582,eng,814,15468,548,1998-03-09T00:00:00Z,Grove Press (NYC)
10876,The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,Hunter S. Thompson,4.08,684873176,9780684873176,eng,752,84,4,2013-03-01T00:00:00Z,Simon & Schuster
10880,The Proud Highway: Saga of a Desperate Southern Gentleman  1955-1967,Hunter S. Thompson/Douglas Brinkley,4.14,345377966,9780345377968,eng,720,2961,116,1998-04-07T00:00:00Z,Ballantine Books
10884,Einstein: His Life and Universe,Walter Isaacson,4.11,743264738,9780743264730,eng,675,113315,2833,2007-04-10T00:00:00Z,Simon  Schuster
10885,The Wise Men: Six Friends and the World They Made,Walter Isaacson/Evan Thomas,4.07,684837714,9780684837710,eng,864,2664,78,1997-06-04T00:00:00Z,Simon & Schuster
10890,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,4.16,385496095,9780385496094,eng,275,39822,2297,2000-02-15T00:00:00Z,Anchor
10907,The Pursuit of Happyness,Chris Gardner,4.19,60744871,9780060744878,eng,320,21292,756,2006-10-24T00:00:00Z,Amistad
10916,The Pact,Jodi Picoult,4.01,61150142,9780061150142,eng,512,244774,8841,2006-08-29T00:00:00Z,Avon
10917,My Sister's Keeper,Jodi Picoult,4.07,743454537,9780743454537,eng,423,986711,29652,2005-02-01T00:00:00Z,Washington Square Press
10921,The Collected Songs of Cold Mountain,Hanshan/Red Pine/John Blofeld,4.41,1556591403,9781556591402,eng,320,685,36,2000-06-01T00:00:00Z,Copper Canyon Press
10929,For One More Day,Mitch Albom,4.1,1401303277,9781401303273,eng,197,113593,6830,2006-09-26T00:00:00Z,Hachette Books
10964,Outlander (Outlander  #1),Diana Gabaldon,4.23,440242940,9780440242949,eng,850,673350,34690,2005-07-26T00:00:00Z,Dell Publishing Company
10965,A Breath of Snow and Ashes (Outlander  #6),Diana Gabaldon,4.44,385340397,9780385340397,eng,980,105950,3992,2006-08-29T00:00:00Z,Delta
10967,The Fiery Cross (Outlander  #5),Diana Gabaldon/Janos Farkas,4.27,440221668,9780440221661,eng,1443,128901,5294,2005-08-30T00:00:00Z,Dell
10969,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,385302312,9780385302319,eng,743,1088,118,1992-07-01T00:00:00Z,Delacorte Press
10976,Novels  1926-1929,William Faulkner/Noel Polk/Joseph Blotner,4.42,1931082898,9781931082891,eng,1180,199,13,2006-04-06T00:00:00Z,Library of America
10980,Novels 1942â€“1954: Go Down  Moses / Intruder in the Dust / Requiem for a Nun / A Fable,William Faulkner/Noel Polk/Joseph Blotner,4.44,940450852,9780940450851,eng,1110,90,7,1994-10-01T00:00:00Z,Library of America
10982,Selected Short Stories,William Faulkner,4.09,679424784,9780679424789,eng,320,1017,64,1993-05-18T00:00:00Z,Modern Library
10985,The Town,William Faulkner,4.1,394701844,9780394701844,eng,371,1253,68,1961-02-12T00:00:00Z,Vintage Books
10987,Voyager (Outlander  #3),Diana Gabaldon,4.39,385335997,9780385335997,eng,870,198818,8130,2001-08-07T00:00:00Z,Delta
10988,Drums of Autumn (Outlander  #4),Diana Gabaldon,4.35,385335989,9780385335980,eng,880,141771,5455,2001-08-07T00:00:00Z,Delta
10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,Diana Gabaldon,4.08,385324138,9780385324137,eng,577,11433,478,1999-06-29T00:00:00Z,Delacorte Press
