bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
13860,The Wizard's Apprentice (The Keepers  #2),Jackie French Koller/Rebecca Guay,3.8,689855923,9780689855924,eng,175,353,20,2003-12-01T00:00:00Z,Aladdin
13922,Wolfskin (Saga of the Light Isles  #1),Juliet Marillier,4.01,765345900,9780765345905,eng,544,5653,225,2004-08-01T00:00:00Z,Tor Books
13923,Blade of Fortriu (The Bridei Chronicles  #2),Juliet Marillier,4.09,765309963,9780765309969,eng,496,5141,184,2006-10-31T00:00:00Z,Tor
13924,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,076530998X,9780765309983,en-US,512,63,8,2006-06-13T00:00:00Z,Tor Books
13925,Child of the Prophecy (Sevenwaters  #3),Juliet Marillier,4.12,765345013,9780765345011,eng,596,17071,708,2003-06-16T00:00:00Z,Tor Books
13927,Son of the Shadows (Sevenwaters  #2),Juliet Marillier,4.33,765343266,9780765343260,eng,608,24253,1070,2002-06-17T00:00:00Z,Tor Books
13929,Wildwood Dancing (Wildwood  #1),Juliet Marillier,4.09,375833641,9780375833649,eng,407,24751,2219,2007-01-23T00:00:00Z,Alfred A. Knopf
13930,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,4.1,330411845,9780330411844,eng,670,104,9,2005-03-18T00:00:00Z,Tor Books
13931,Foxmask (Saga of the Light Isles  #2),Juliet Marillier,4.1,765345919,9780765345912,eng,560,4123,145,2005-11-01T00:00:00Z,Tor Fantasy
13951,The Case Of The Golden Key (Jigsaw Jones Mystery #19),James Preller/Jamie  Smith,3.88,439426286,9780439426282,eng,80,87,10,2002-09-01T00:00:00Z,Scholastic Paperbacks
14056,The Littles and Their Amazing New Friend,John Lawrence Peterson,3.87,590876120,9780590876124,eng,112,190,16,1999-03-01T00:00:00Z,Scholastic Paperbacks
14089,PrÃ©tear  Vol. 4 (PrÃ©tear  #4),Junichi SatÅ/Kaori Naruse,3.96,1413901476,9781413901474,eng,180,294,14,2005-01-18T00:00:00Z,ADV Manga
14091,PrÃ©tear  Vol. 3 (PrÃ©tear  #3),Junichi SatÅ/Kaori Naruse,3.95,1413901468,702727014581,eng,172,326,10,2004-10-12T00:00:00Z,ADV Manga
14092,PrÃ©tear  Vol. 2 (PrÃ©tear  #2),Junichi SatÅ/Kaori Naruse,4,141390145X,9781413901450,eng,182,347,17,2004-08-24T00:00:00Z,ADV Manga
14096,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Jon Kabat-Zinn,4.12,1401307787,9781401307783,eng,304,30333,1293,2005-01-05T00:00:00Z,Hachette Books
14098,Mindfulness for Beginners,Jon Kabat-Zinn,3.82,1591794641,9781591794646,eng,3,2913,245,2006-07-01T00:00:00Z,Sounds True
14106,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,June Casagrande,3.78,143036831,9780143036838,eng,199,774,157,2006-03-28T00:00:00Z,Penguin Books
14169,Touching the Rock: An Experience of Blindness,John M. Hull/Oliver Sacks,3.98,067973547X,9780679735472,eng,248,141,24,1992-06-02T00:00:00Z,Vintage
14194,A Man's Protection,Jayne Castle/Jayne Ann Krentz,3.88,440151880,9780440151883,eng,186,275,6,1982-12-31T00:00:00Z,Dell Publishing Company
14300,Good Faith,Jane Smiley,3.26,385721056,9780385721059,eng,432,1837,245,2004-05-11T00:00:00Z,Anchor Books
14305,The Greenlanders,Jane Smiley,3.9,1400095468,9781400095469,eng,608,2013,311,2005-09-13T00:00:00Z,Anchor
14349,The Pearl/The Red Pony,John Steinbeck,3.64,140042326,9780140042320,eng,181,1469,39,1976-09-30T00:00:00Z,Penguin Books
14378,Sweet Dreams  Mimi (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,3.13,786851155,9780786851157,eng,16,37,3,2004-04-01T00:00:00Z,Disney Press
14606,Edie,Jean Stein/George Plimpton,4.14,802134106,9780802134103,eng,564,4639,227,1994-10-14T00:00:00Z,Grove Press
14616,The Leatherstocking Tales  Vol. 1: The Pioneers / The Last of the Mohicans / The Prairie,James Fenimore Cooper/Blake Nevius,3.88,940450208,9780940450202,eng,1347,348,24,1985-07-01T00:00:00Z,Library of America
14640,The Catcher in the Rye: Annotations and Study Aids,J.D. Salinger/Rudolph F. Rau,3.8,3125738083,9783125738089,eng,80,78,1,1999-12-01T00:00:00Z,Klett
14705,Faust  Part One,Johann Wolfgang von Goethe/David  Luke,3.93,192835955,9780192835956,en-US,240,1783,67,1998-10-22T00:00:00Z,Oxford University Press  USA
14706,Faust  First Part,Johann Wolfgang von Goethe/Peter Salm,3.93,553213482,9780553213485,eng,327,48213,675,1988-07-01T00:00:00Z,Bantam Classics
14707,Faust  Part Two,Johann Wolfgang von Goethe/David  Luke,3.73,192836366,9780192836366,eng,304,3560,87,1999-07-22T00:00:00Z,Oxford University Press  USA
14748,Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,743418174,9780743418171,eng,376,269843,5384,2002-04-02T00:00:00Z,Washington Square Press
14755,The Guy Not Taken: Stories,Jennifer Weiner,3.48,1416535209,9781416535201,en-US,292,21715,1044,2006-09-05T00:00:00Z,Atria Books
14756,Goodnight Nobody,Jennifer Weiner,3.65,743470125,9780743470124,en-US,400,54117,1849,2006-05-02T00:00:00Z,Washington Square Press
14781,The Chosen: The Hidden History of Admission and Exclusion at Harvard  Yale  and Princeton,Jerome Karabel,4.08,061877355X,9780618773558,eng,736,200,22,2006-09-08T00:00:00Z,Mariner Books
14785,Chosen Prey (Lucas Davenport  #12),John Sandford,4.24,425182878,9780425182871,en-US,383,22949,376,2002-05-01T00:00:00Z,Berkley
14790,Maya Cosmogenesis 2012: The True Meaning of the Maya Calendar End-Date,John Major Jenkins/Terence McKenna,3.71,1879181487,9781879181489,en-US,480,186,17,1998-08-01T00:00:00Z,Bear  Company
14812,The Sword of Angels (The Bronze Knight  #3),John Marco,3.9,075640360X,9780756403607,en-US,980,827,23,2006-07-01T00:00:00Z,Daw Books
14861,Rape: A Love Story,Joyce Carol Oates,3.57,786712945,9780786712946,eng,128,114,24,2003-12-14T00:00:00Z,Carroll & Graf Publishers
14864,Plain Truth,Jodi Picoult,3.98,743275012,9780743275019,eng,405,143658,5760,2004-11-01T00:00:00Z,Atria Books
14865,Vanishing Acts,Jodi Picoult,3.69,743454553,9780743454551,eng,426,87109,3920,2005-11-15T00:00:00Z,Washington Square Press
14866,Nineteen Minutes,Jodi Picoult,4.12,743496728,9780743496728,eng,440,270574,13491,2007-03-05T00:00:00Z,Atria Books
14867,The Pact,Jodi Picoult,4.01,340838035,9780340838037,en-GB,480,988,115,2005-07-18T00:00:00Z,Hodder & Stoughton
14905,The Complete Novels,Jane Austen,4.55,140259449,9780140259445,eng,1344,21633,351,1996-06-17T00:00:00Z,Penguin
14909,Jane Austen's Letters,Jane Austen,4.16,1414500084,9781414500089,en-US,112,42,4,2003-01-01T00:00:00Z,Pavilion Press (Wi)
14911,Pride and Prejudice,Jane Austen,4.26,070898228X,9780708982280,eng,533,18,5,1984-12-01T00:00:00Z,Charnwood
14913,The Complete Novels of Jane Austen  Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park,Jane Austen,4.53,679600264,9780679600268,eng,898,254,22,1992-09-05T00:00:00Z,Modern Library
14914,Pride and Prejudice,Jane Austen/Pat Rogers,4.26,521825148,9780521825146,eng,540,56,7,2006-07-01T00:00:00Z,Cambridge University Press
14926,Emma,Jane Austen/James Kinsley/Adela Pinch,4,192802372,9780192802378,eng,402,737,72,2003-07-10T00:00:00Z,Oxford University Press
14927,Emma,Jane Austen,4,1587263963,9781587263965,en-US,424,83,6,2006-07-14T00:00:00Z,Ann Arbor Media
14930,Emma,Jane Austen/Prunella Scales,4,1572705329,9781572705326,eng,15,28,3,2006-05-05T00:00:00Z,Audio Partners
14934,Sense and Sensibility,Jane Austen/Claudia L. Johnson,4.07,039397751X,9780393977516,eng,269,768,68,2001-10-30T00:00:00Z,W. W. Norton & Company
14978,Labyrinth of Evil (Star Wars: The Dark Lord Trilogy  #1),James Luceno,3.84,345475739,9780345475732,eng,370,5701,215,2005-09-27T00:00:00Z,Del Rey Books
14981,Labyrinths: Selected Stories and Other Writings,Jorge Luis Borges/James E. Irby/Donald A. Yates/AndrÃ© Maurois,4.46,141184841,9780141184845,eng,287,934,82,2000-09-28T00:00:00Z,Penguin
15003,Rape: A Love Story,Joyce Carol Oates,3.57,786714824,9780786714827,eng,154,3604,364,2004-12-21T00:00:00Z,Carroll & Graf Publishers
15004,First Love: A Gothic Tale,Joyce Carol Oates/Barry Moser/Erhan Sunar,3.19,088001508X,9780880015080,eng,86,579,83,1997-08-21T00:00:00Z,Ecco
15044,Art and Lies,Jeanette Winterson,3.86,679762701,9780679762706,eng,240,3469,141,1996-02-20T00:00:00Z,Vintage
15045,Tanglewreck,Jeanette Winterson,3.46,1582349193,9781582349190,eng,415,1684,202,2006-07-01T00:00:00Z,Bloomsbury Children's Books
15046,Weight: The Myth of Atlas and Heracles,Jeanette Winterson,3.77,1841957186,9781841957180,eng,151,4326,392,2005-10-05T00:00:00Z,Canongate U.S.
15047,The Passion,Jeanette Winterson,4.11,802135226,9780802135223,eng,176,15572,1008,1997-08-07T00:00:00Z,Grove Press
15048,Art Objects: Essays on Ecstasy and Effrontery,Jeanette Winterson,4.05,679768203,9780679768203,eng,192,1760,100,1997-02-04T00:00:00Z,Vintage
15049,The World and Other Places: Stories,Jeanette Winterson,3.86,375702369,9780375702365,eng,240,1962,110,2000-06-20T00:00:00Z,Vintage
15050,Sexing the Cherry,Jeanette Winterson,3.81,802135781,9780802135780,eng,167,12684,627,1998-08-10T00:00:00Z,Grove Press
15052,Lighthousekeeping,Jeanette Winterson,3.85,156032899,9780156032896,eng,232,6229,497,2006-04-03T00:00:00Z,Mariner Books
15054,Written on the Body,Jeanette Winterson,4.07,679744479,9780679744474,eng,192,20951,1361,1994-02-01T00:00:00Z,Vintage
15096,Five Quarters of the Orange,Joanne Harris,3.85,60958022,9780060958022,eng,307,26258,1936,2002-06-04T00:00:00Z,Harper Perennial
15098,Five Quarters of the Orange,Joanne Harris,3.85,61214604,9780061214608,eng,336,582,74,2007-01-02T00:00:00Z,William Morrow Paperbacks
15100,Sleep  Pale Sister,Joanne Harris,3.28,60787112,9780060787110,en-US,396,2963,232,2005-08-30T00:00:00Z,William Morrow Paperbacks
15101,Blackberry Wine,Joanne Harris,3.8,380815923,9780380815920,eng,368,10721,617,2003-12-23T00:00:00Z,William Morrow Paperbacks
15102,Gentlemen and Players,Joanne Harris,3.91,60559144,9780060559144,eng,422,10511,1201,2006-01-03T00:00:00Z,William Morrow
15104,Blackberry Wine,Joanne Harris,3.8,552998001,9780552998000,eng,334,506,55,2001-04-01T00:00:00Z,Black Swan
15110,The Lollipop Shoes (Chocolat  #2),Joanne Harris,3.83,385609485,9780385609487,eng,464,200,27,2007-05-02T00:00:00Z,Doubleday
15111,The French Kitchen: A Cookbook,Joanne Harris/Fran Warde,4.09,385607016,9780385607018,eng,256,35,0,2003-11-03T00:00:00Z,Doubleday
15190,Looking for God in Harry Potter,John Granger,4.13,1414306342,9781414306346,eng,234,1347,94,2006-02-17T00:00:00Z,SaltRiver
15216,Sorcery Rising (Fool's Gold  #1),Jude Fisher,3.56,756401100,9780756401108,en-US,528,1313,52,2003-07-01T00:00:00Z,DAW
15221,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher/Viggo Mortensen,4.51,618258027,9780618258024,eng,72,4524,23,2002-11-06T00:00:00Z,Houghton Mifflin Harcourt
15241,The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien/Peter S. Beagle,4.44,618346260,9780618346264,eng,322,593467,5798,2003-09-05T00:00:00Z,Houghton Mifflin
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,7171994,9780007171996,eng,554,265,5,2003-11-06T00:00:00Z,HarperCollins Publishers Ltd
15249,The Lord of the Rings: The Return of the King - Visual Companion,Jude Fisher,4.59,7116268,9780007116263,eng,72,26,3,2003-11-06T00:00:00Z,HarperCollins
15298,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,618574972,9780618574971,en-US,508,1635,74,2005-06-01T00:00:00Z,Mariner Books
15314,Corpse: Nature  Forensics  and the Struggle to Pinpoint Time of Death,Jessica Snyder Sachs,3.93,738207713,9780738207711,eng,270,937,70,2002-10-17T00:00:00Z,Basic Books
15331,The Fellowship of the Ring (The Lord of the Rings  #1),J.R.R. Tolkien,4.36,618574948,9780618574940,eng,506,1323,121,2004-06-01T00:00:00Z,Houghton Mifflin Company
15336,The Lord of the Rings / The Hobbit,J.R.R. Tolkien,4.59,7144083,9780007144082,eng,1600,141,5,2002-10-07T00:00:00Z,Collins Modern Classics
15351,The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6),J.R.R. Tolkien/Christopher Tolkien,4.03,061808357X,9780618083572,eng,512,2343,92,2000-09-01T00:00:00Z,Houghton Mifflin
15369,The Lord of the Rings,J.R.R. Tolkien/Brian Sibley/Michael Bakewell/Stephen  Oliver/Ian Holm/Michael Hordern/Robert Stephens/John Le Mesurier/Peter Woodthorpe/Gerard  Murphy/Hugh Dickson/Peter Vaughan/Peter Howell,4.5,563494859,9780563494850,eng,15,2,0,2003-10-06T00:00:00Z,BBC Audiobooks
15373,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,965307794,9780965307796,eng,440,202,10,2001-01-01T00:00:00Z,Quality Paperback Book Club
15407,The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,618037667,9780618037667,eng,1472,120,5,1999-10-10T00:00:00Z,Houghton Mifflin
15409,The Twenty-Seventh City,Jonathan Franzen,3.12,1841157481,9781841157481,en-GB,528,125,17,2003-05-01T00:00:00Z,HarperCollins Publishers
15521,I Maccabees,Jonathan  A. Goldstein/Anonymous,3.96,385085338,9780385085335,eng,592,8,0,1976-06-16T00:00:00Z,Anchor Bible
15603,Varney's Pocket Midwife,Jan M. Kriebs/Carolyn L. Gegor,4.06,763726710,9780763726713,eng,616,4,0,2005-01-01T00:00:00Z,Jones & Bartlett Publishers
15881,Harry Potter and the Chamber of Secrets (Harry Potter  #2),J.K. Rowling/Mary GrandPrÃ©,4.42,439064864,9780439064866,eng,341,2293963,34692,1999-06-02T00:00:00Z,Arthur A. Levine Books / Scholastic Inc.
15910,Geisha: The Life  the Voices  the Art,Jodi Cobb/Ian Buruma,3.9,037570180X,9780375701801,eng,128,188,12,1998-10-27T00:00:00Z,Knopf
15923,True Believers (Gregor Demarkian  #17),Jane Haddam,3.88,312982860,9780312982867,eng,432,237,14,2002-04-15T00:00:00Z,Minotaur Books
15962,Because It Is Bitter  and Because It Is My Heart,Joyce Carol Oates,3.89,452265819,9780452265813,eng,416,2690,133,1991-03-30T00:00:00Z,Plume
15966,The Female of the Species: Tales of Mystery and Suspense,Joyce Carol Oates,3.62,156030276,9780156030274,eng,275,1009,109,2007-01-15T00:00:00Z,Mariner Books
15967,The Falls,Joyce Carol Oates,3.58,60722290,9780060722296,eng,512,8278,748,2005-08-02T00:00:00Z,Harper Perennial
15971,The Assignation: Stories,Joyce Carol Oates,3.8,880014407,9780880014403,eng,208,337,23,1996-08-01T00:00:00Z,PerfectBound
15972,The Gravedigger's Daughter,Joyce Carol Oates,3.55,61236829,9780061236822,eng,582,7518,860,2007-05-29T00:00:00Z,Ecco
15973,Middle Age: A Romance,Joyce Carol Oates,3.58,60934905,9780060934903,eng,480,1650,199,2002-10-01T00:00:00Z,Ecco
15974,Black Water,Joyce Carol Oates,3.54,452269865,9780452269866,eng,160,5513,484,1993-05-01T00:00:00Z,Plume
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,151015317,9780151015313,en-US,229,778,122,2007-08-06T00:00:00Z,Houghton Mifflin Harcourt
15981,A Garden of Earthly Delights (Wonderland Quartet  #1),Joyce Carol Oates/Elaine Showalter,3.84,812968344,9780812968347,eng,406,1448,138,2003-04-22T00:00:00Z,Modern Library
15997,Paradise Lost,John Milton/John      Leonard,3.82,140424393,9780140424393,eng,453,113473,2598,2003-02-27T00:00:00Z,Penguin Classics
16004,Paradise Lost,John Milton/Philip Pullman,3.82,019280619X,9780192806192,eng,374,269,29,2005-09-15T00:00:00Z,Oxford University Press
16005,Paradise Lost,John Milton/Gordon Teskey,3.82,393924289,9780393924282,eng,590,1909,120,2004-12-15T00:00:00Z,W. W. Norton & Company
16006,Paradise (Second Opportunities  #1),Judith McNaught,4.31,743474163,9780743474160,eng,709,27430,1132,2003-07-01T00:00:00Z,Pocket Books
16014,Milton's Paradise Lost,John Milton/Gustave DorÃ©,3.82,1841932515,9781841932514,eng,384,118,10,2008-08-14T00:00:00Z,Booksales
16085,Beowulf & Grendel: The Truth Behind England's Oldest Legend,John Grigsby,3.57,1842931539,9781842931530,en-US,246,47,11,2005-10-10T00:00:00Z,Watkins Publishing
16172,Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer  Adviser to Kings  Ally of Lawrence of Arabia,Janet Wallach,3.92,1400096197,9781400096190,eng,464,2944,499,2005-07-12T00:00:00Z,Anchor
16177,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),Jill Conner Browne,4.02,060980877X,9780609808771,en-US,288,1958,142,2003-01-07T00:00:00Z,Three Rivers Press (CA)
16228,Gardening with a Wild Heart: Restoring California's Native Landscapes at Home,Judith Larner Lowry,4.29,520251741,9780520251748,eng,267,12,2,2007-03-19T00:00:00Z,University of California Press
16286,The Magus,John Fowles,4.05,316296198,9780316296199,eng,656,38247,1915,2001-01-04T00:00:00Z,Back Bay Books
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien/Christopher Tolkien,4.47,395606489,9780395606483,eng,102,531,14,1992-10-01T00:00:00Z,Houghton Mifflin
16566,Selected Non-Fictions,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen/Eliot Weinberger,4.43,140290117,9780140290110,eng,560,2059,90,2000-11-01T00:00:00Z,Penguin Books
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter SÃ­s/Andrew Hurley,4.09,143039938,9780143039938,eng,236,5007,238,2006-09-26T00:00:00Z,Penguin Books
16570,This Craft of Verse,Jorge Luis Borges/CÄƒlin-Andrei MihÄƒilescu,4.32,674008200,9780674008205,eng,160,811,70,2002-03-30T00:00:00Z,Harvard University Press
16604,Paradise Lost and Paradise Regained,John Milton/Christopher Ricks/Susanne Woods,4.08,451527925,9780451527929,en-US,357,329,29,2001-11-01T00:00:00Z,Signet Classics
16605,Paradise Lost,John Milton/Merritt Y. Hughes/David Scott Kastan,3.82,872207331,9780872207332,eng,427,328,37,2005-09-15T00:00:00Z,Hackett Publishing Company  Inc.
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,John     Kay/John Einarson,4.1,1550821083,9781550821086,eng,372,10,2,1994-10-01T00:00:00Z,Quarry Press
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,3.67,812969901,9780812969900,eng,149,45626,1721,2005-02-08T00:00:00Z,Modern Library
16641,The Sorrows of Young Werther and Selected Writings,Johann Wolfgang von Goethe/Catherine Hutter/Marcelle Clements,3.8,451529626,9780451529626,eng,255,971,38,2005-07-05T00:00:00Z,Signet Classics
16642,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Nathan Haskell Dole/Thomas Carlyle/R. Dillon Boylan,3.67,159569045X,9781595690456,en-US,104,16,0,2006-08-15T00:00:00Z,MONDIAL
16670,A Madman Dreams of Turing Machines,Janna Levin,3.68,1400040302,9781400040308,eng,230,1136,180,2006-08-22T00:00:00Z,Alfred A. Knopf
16675,Turing and the Universal Machine: The Making of the Modern Computer,Jon Agar/Jon Turney,3.33,1840462507,9781840462500,eng,153,56,6,1997-04-23T00:00:00Z,Totem Books
16681,Heart of Darkness,Joseph Conrad,3.42,1599869500,9781599869506,eng,101,1363,58,2006-09-24T00:00:00Z,Filiquarian Publishing  LLC.
16692,Roverandom,J.R.R. Tolkien/Wayne G. Hammond/Christina Scull,3.87,395957990,9780395957998,eng,128,471,70,1999-06-30T00:00:00Z,Houghton Mifflin Harcourt
16713,The Disappointment Artist,Jonathan Lethem,3.63,1400076811,9781400076819,eng,149,1613,129,2006-03-14T00:00:00Z,Vintage
16716,The Wall of the Sky  the Wall of the Eye,Jonathan Lethem,3.67,156032481,9780156032483,eng,304,1158,95,2007-03-05T00:00:00Z,Mariner Books
16717,You Don't Love Me Yet,Jonathan Lethem,2.81,038551218X,9780385512183,eng,225,3854,547,2007-05-29T00:00:00Z,Doubleday Books
16718,Gun  With Occasional Music,Jonathan Lethem,3.77,156028972,9780156028974,eng,271,8141,786,2003-09-01T00:00:00Z,Mariner Books
16720,As She Climbed Across the Table,Jonathan Lethem,3.67,375700129,9780375700125,eng,212,4488,380,1998-02-24T00:00:00Z,Vintage
16802,The Complete Poetry,John Milton/John T. Shawcross,4.06,385023510,9780385023511,en-US,672,3418,20,1971-07-06T00:00:00Z,Anchor
16803,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,4.18,872206785,9780872206786,eng,1088,914,22,2003-07-01T00:00:00Z,Hackett Publishing Company  Inc.
16806,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans,0,415940478,9780415940474,eng,386,0,0,2002-11-08T00:00:00Z,Routledge
16807,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,4.24,019280409X,9780192804099,eng,1008,285,12,2003-04-03T00:00:00Z,Oxford University Press
